x_um,y_um,contact_factor,electrical_contact_factor,thermal_contact_factor,sigma_s_m,k_w_mk
290.0,9.938025428571429,0.15194365241358446,0.15194365241358446,0.26251898367616394,15279.170876117087,41.001518694093114
295.0,9.938025428571429,0.2281531708910603,0.2281531708910603,0.28589403464622226,22892.501772016923,42.871522771697784
300.0,9.938025428571429,0.31403666853276563,0.31403666853276563,0.31432256271685977,31472.263186423286,45.14580501734878
305.0,9.938025428571429,0.40370375908750994,0.40370375908750994,0.348360521852363,40430.005532842246,47.86884174818904
310.0,9.938025428571429,0.49197124435375,0.49197124435375,0.38814127493210027,49247.92731093962,51.05130199456802
315.0,9.938025428571429,0.5733489552010352,0.5733489552010352,0.4309237332908772,57377.56062458342,54.47389866327018
320.0,9.938025428571429,0.6414011393275043,0.6414011393275043,0.4710331297753452,64175.97381881768,57.68265038202762
325.0,9.938025428571429,0.6892135559120672,0.6892135559120672,0.5016297931429473,68952.43423561551,60.13038345143578
330.0,9.938025428571429,0.7105483258677721,0.7105483258677721,0.5169349090158982,71083.77775419042,61.354792721271856
335.0,9.938025428571429,0.7014194112665709,0.7014194112665709,0.514195673932914,70171.79918553044,61.13565391463312
340.0,9.938025428571429,0.6618027405952405,0.6618027405952405,0.4949607798985853,66214.09378546452,59.59686239188682
345.0,9.938025428571429,0.5967286760142831,0.5967286760142831,0.46496522412192975,59713.19473382689,57.19721792975438
350.0,9.938025428571429,0.5159457222379364,0.5159457222379364,0.43216118832147915,51642.977651569854,54.572895065718335
355.0,9.938025428571429,0.4319046000175989,0.4319046000175989,0.4035666902430878,43247.26954175813,52.28533521944702
360.0,9.938025428571429,0.3565191002849634,0.3565191002849634,0.3826395227750353,35716.25811846784,50.61116182200283
365.0,9.938025428571429,0.29734470435059446,0.29734470435059446,0.36828998930270695,29804.735964624386,49.46319914421656
370.0,9.938025428571429,0.25426571535774695,0.25426571535774695,0.3551403597787805,25501.14496423892,48.411228782302445
375.0,9.938025428571429,0.21942769892254743,0.21942769892254743,0.33485287392039087,22020.827122362487,46.78822991363127
380.0,9.938025428571429,0.18269931797145347,0.18269931797145347,0.29955657401849123,18351.661865348204,43.9645259214793
385.0,9.938025428571429,0.13955702734551512,0.13955702734551512,0.24691166898898864,14041.74703181696,39.75293351911909
390.0,9.938025428571429,0.09415670060370195,0.09415670060370195,0.18303285609172015,9506.254390309825,34.64262848733761
395.0,9.938025428571429,0.05482436666148219,0.05482436666148219,0.11984009200687223,5576.95422948207,29.58720736054978
400.0,9.938025428571429,0.02720170615327768,0.02720170615327768,0.06842011672280128,2817.4504447124405,25.4736093378241
0.0,14.907038142857143,0.17997365854330502,0.17997365854330502,0.13958237362243003,18079.36848847617,31.166589889794402
5.0,14.907038142857143,0.2614470579508698,0.2614470579508698,0.2104727890739429,26218.561089291896,36.837823125915435
10.0,14.907038142857143,0.3294253137923402,0.3294253137923402,0.28098809503755745,33009.588847854786,42.479047603004595
15.0,14.907038142857143,0.36384245634774964,0.36384245634774964,0.33903698329987103,36447.86138914019,47.12295866398968
20.0,14.907038142857143,0.3589287392770806,0.3589287392770806,0.3803041321451561,35956.98105378035,50.42433057161249
25.0,14.907038142857143,0.327128558108872,0.327128558108872,0.40976250378666124,32780.14295507631,52.781000302932895
30.0,14.907038142857143,0.29026831560560923,0.29026831560560923,0.4357557190423714,29097.804729000363,54.86045752338971
35.0,14.907038142857143,0.26561605986398873,0.26561605986398873,0.46259866050182524,26635.044380412473,57.00789284014602
40.0,14.907038142857143,0.25875805005147673,0.25875805005147673,0.48862865922898263,25949.929200142524,59.09029273831861
